"";"p_sr";"p_mr";"p_pr"
"1535";4142,6091645757;4086,60624412318;4278,03998409846
"1536";4142,6091645757;4335,71786363231;4278,03998409846
"1537";3959,9581693256;3941,93568599972;4251,91996618745
"1538";3939,66361429781;4163,84538735756;4250,37914731484
"1539";4020,84183440897;3633,85378589412;4258,19208693562
"1540";4162,90371960348;4457,91771204332;4282,27920324088
"1541";4325,26015982579;4121,43215945588;4325,53172086874
"1542";4528,20571010367;4508,92675042184;4402,18533729782
"1543";4041,13638943675;4030,80824624869;4260,82824363882
"1544";4061,43094446454;3666,54945174994;4263,73490610746
"1545";3939,66361429781;3823,04503307038;4250,37914731484
"1546";4426,73293496473;4201,9786267729;4360,7934327767
"1547";4081,72549949233;3445,16155547071;4266,91074286463
"1548";4203,49282965906;4490,31520356851;4291,5438607611
"1549";3838,19083915887;3846,97951890391;4246,8591297377
"1550";4142,6091645757;4442,53894568997;4278,03998409846
"1551";4162,90371960348;4101,98501047653;4282,27920324088
"1552";4081,72549949233;4394,09179556751;4266,91074286463
"1553";4000,54727938118;3618,54956312343;4255,82776747473
"1554";3980,25272435339;3720,47324613782;4253,73661673304
"1555";4061,43094446454;4140,60458209372;4263,73490610746
"1556";3959,9581693256;3833,58191486212;4251,91996618745
"1557";4589,08937518703;4793,99147601157;4429,89373566655
"1558";3838,19083915887;3371,58260407228;4246,8591297377
"1559";4000,54727938118;3865,60668847401;4255,82776747473
"1560";4203,49282965906;3302,82925485532;4291,5438607611
"1561";4122,31460954791;3238,63062046622;4274,06461333702
"1562";3939,66361429781;3106,55792781199;4250,37914731484
"1563";4020,84183440897;3158,75504539313;4258,19208693562
"1564";4020,84183440897;2694,24494194076;4258,19208693562
"1565";4081,72549949233;3206,68039043698;4266,91074286463
"1566";4102,02005452012;3222,80459261692;4270,35442243344
"1567";4102,02005452012;3222,6555054516;4270,35442243344
"1568";4020,84183440897;2694,31948552342;4258,19208693562
"1569";4061,43094446454;3190,92890617034;4263,73490610746
"1570";4304,965604798;3383,67389650297;4319,22964784651
"1571";4223,78738468685;3318,65528270463;4296,56663618512
"1572";4264,37649474242;3350,45642556855;4307,38642297653
"1573";4041,13638943675;3175,92285773028;4260,82824363882
"1574";4244,08193971464;3336,56853086836;4301,84793408256
"1575";3939,66361429781;2630,34448188229;4250,37914731484
"1576";4102,02005452012;3223,40094127818;4270,35442243344
"1577";3959,9581693256;3110,97878751459;4251,91996618745
"1578";4528,20571010367;3093,62281730622;4402,18533729782
"1579";4122,31460954791;3239,15242554482;4274,06461333702
"1580";4081,72549949233;3206,75493401964;4266,91074286463
"1581";4041,13638943675;3177,41372938344;4260,82824363882
"1582";3959,9581693256;3112,39511558509;4251,91996618745
"1583";5015,27503077058;3941,46113752676;4680,94741532221
"1584";4041,13638943675;3174,65561682509;4260,82824363882
"1585";4974,68592071501;4859,63384491686;4652,91828664915
"1586";4020,84183440897;3158,75504539313;4258,19208693562
"1587";4386,14382490915;2991,04041645351;4345,94380456171
"1588";4122,31460954791;3238,70516404888;4274,06461333702
"1589";4528,20571010367;3565,5872790244;4402,18533729782
"1590";3838,19083915887;3014,97901026156;4246,8591297377
"1591";4000,54727938118;3142,92901754382;4255,82776747473
"1592";4264,37649474242;2885,94632211618;4307,38642297653
"1593";4061,43094446454;3191,15253691831;4263,73490610746
"1594";3838,19083915887;2550,84162472249;4246,8591297377
"1595";4000,54727938118;2678,26982692614;4255,82776747473
"1596";4162,90371960348;3270,58085049545;4282,27920324088
"1597";4426,73293496473;3555,03723582344;4360,7934327767
"1598";4406,43837993694;3462,43131783619;4353,2453490785
"1599";3919,36905927003;3078,80492673738;4249,11549159211
"1600";4061,43094446454;3190,92890617034;4263,73490610746
"1601";4122,31460954791;3239,22696912748;4274,06461333702
"1602";3838,19083915887;3015,20264100954;4246,8591297377
"1603";4041,13638943675;2710,3691441207;4260,82824363882
"1604";4102,02005452012;3222,80459261692;4270,35442243344
"1605";4061,43094446454;3190,85436258768;4263,73490610746
"1606";3959,9581693256;3110,82970034927;4251,91996618745
"1607";4528,20571010367;3093,69736088888;4402,18533729782
"1608";4264,37649474242;3350,97823064715;4307,38642297653
"1609";4142,6091645757;3254,68027906349;4278,03998409846
"1610";4345,55471485358;3414,50597279233;4332,08565897994
"1611";4974,68592071501;4004,55397538674;4652,91828664915
"1612";4020,84183440897;3158,75504539313;4258,19208693562
"1613";4183,19827463127;3286,48142192741;4286,78093928739
"1614";5076,15869585395;3989,98283123188;4724,53724120005
"1615";4000,54727938118;3142,85447396117;4255,82776747473
"1616";4061,43094446454;3190,6307318397;4263,73490610746
"1617";4041,13638943675;3174,73016040774;4260,82824363882
"1618";3838,19083915887;3014,9044666789;4246,8591297377
"1619";3939,66361429781;3094,85458533465;4250,37914731484
"1620";4487,61660004809;3526,10814714669;4384,90360419091
"1621";4041,13638943675;3174,73016040774;4260,82824363882
"1622";4244,08193971464;3334,77948488456;4301,84793408256
"1623";4183,19827463127;3536,63665159376;4286,78093928739
"1624";3980,25272435339;3127,10298969452;4253,73661673304
"1625";4041,13638943675;2710,29460053804;4260,82824363882
"1626";4020,84183440897;3159,20230688908;4258,19208693562
"1627";5076,15869585395;3989,90828764923;4724,53724120005
"1628";4974,68592071501;3909,80908182816;4652,91828664915
"1629";3838,19083915887;3014,9044666789;4246,8591297377
"1630";4122,31460954791;3238,55607688356;4274,06461333702
"1631";3959,9581693256;3110,75515676661;4251,91996618745
"1632";3959,9581693256;3111,05333109725;4251,91996618745
"1633";4487,61660004809;3526,10814714669;4384,90360419091
"1634";4020,84183440897;3158,75504539313;4258,19208693562
"1635";3939,66361429781;3094,78004175199;4250,37914731484
"1636";4142,6091645757;3254,53119189818;4278,03998409846
"1637";4102,02005452012;3223,10276694755;4270,35442243344
"1638";4832,62403552049;3344,58016708954;4561,47786042825
"1639";4162,90371960348;2806,14529062575;4282,27920324088
"1640";5157,3369159651;4053,28694262909;4785,48720169523
"1641";3838,19083915887;3016,02262041878;4246,8591297377
"1642";5908,23545199326;4645,33526474452;5487,7978947877
"1643";3939,66361429781;3094,78004175199;4250,37914731484
"1644";4345,55471485358;3414,35688562702;4332,08565897994
"1645";4345,55471485358;3414,95323428828;4332,08565897994
"1646";5177,63147099289;4069,26205764371;4801,22120685252
"1647";4244,08193971464;3334,40676697127;4301,84793408256
"1648";4041,13638943675;2710,22005695538;4260,82824363882
"1649";3959,9581693256;3110,90424393193;4251,91996618745
"1650";3838,19083915887;3014,9044666789;4246,8591297377
"1651";4000,54727938118;1815,90620062084;4255,82776747473
"1652";4061,43094446454;1798,3486424053;4263,73490610746
"1653";4020,84183440897;-124,110634697579;4258,19208693562
"1654";3959,9581693256;-218,245978739881;4251,91996618745
"1655";4041,13638943675;-299,645053557897;4260,82824363882
"1656";3959,9581693256;-390,640095155865;4251,91996618745
"1657";4447,02748999252;-36,4872330642892;4368,58672417943
"1658";4102,02005452012;-343,169838499633;4270,35442243344
"1659";4142,6091645757;-316,677304125356;4278,03998409846
"1660";4102,02005452012;-450,267022950164;4270,35442243344
"1661";4304,965604798;-340,540571397927;4319,22964784651
"1662";3939,66361429781;-387,841191835354;4250,37914731484
"1663";4000,54727938118;-411,989608874958;4255,82776747473
"1664";4061,43094446454;-440,334026717346;4263,73490610746
"1665";3980,25272435339;-546,293978816909;4253,73661673304
"1666";4081,72549949233;-432,699502526889;4266,91074286463
"1667";4365,84926988136;-245,161994576135;4338,89013070323
"1668";4203,49282965906;-620,066854493135;4291,5438607611
"1669";4041,13638943675;-415,469133957098;4260,82824363882
"1670";3939,66361429781;-499,682786331624;4250,37914731484
"1671";4081,72549949233;-592,597586062578;4266,91074286463
"1672";4406,43837993694;-523,14731583635;4353,2453490785
"1673";4142,6091645757;-1369,36747856056;4278,03998409846
"1674";3980,25272435339;-1504,25003903004;4253,73661673304
"1675";4020,84183440897;-516,064297803496;4258,19208693562
"1676";4751,44581540934;5185,91383439303;4514,00561547866
"1677";4710,85670535376;4228,36984148055;4491,60759154207
"1678";5339,98791121519;4928,95103184496;4934,03535419824
"1679";4852,91859054828;4972,9723786457;4573,89569577471
"1680";4832,62403552049;7705,26457128812;4561,47786042825
"1681";4528,20571010367;4690,49052925301;4402,18533729782
"1682";4649,9730402704;4828,18543456156;4459,71313703997
"1683";4102,02005452012;4369,74357635735;4270,35442243344
"1684";4183,19827463127;4432,79920380261;4286,78093928739
"1685";4426,73293496473;4551,71853575627;4360,7934327767
"1686";4447,02748999252;4515,76727260267;4368,58672417943
"1687";4447,02748999252;4645,10042620896;4368,58672417943
"1688";4548,50026513146;4274,36395141192;4411,18469506983
"1689";4406,43837993694;4577,15699747427;4353,2453490785
"1690";4649,9730402704;5015,23509811462;4459,71313703997
"1691";8363,87661035562;9786,26993896707;8842,99777623675
"1692";4142,6091645757;4385,46472815916;4278,03998409846
"1693";10474,5103332456;9383,47452877165;11661,826755816
"1694";4731,15126038155;4701,39679325112;4502,69398573477
"1695";4710,85670535376;4733,75782462083;4491,60759154207
"1696";4102,02005452012;4197,51860822951;4270,35442243344
"1697";5867,64634193768;5578,21805295044;5444,04898643001
"1698";5157,3369159651;4971,55964977121;4785,48720169523
"1699";4670,26759529819;4767,93430910134;4470,11583571778
"1700";3980,25272435339;4064,84370846986;4253,73661673304
"1701";4244,08193971464;4345,25553199293;4301,84793408256
"1702";4852,91859054828;4750,91015465669;4573,89569577471
"1703";4913,80225563164;7766,45227612977;4612,44735604563
"1704";4142,6091645757;4334,76234562736;4278,03998409846
"1705";4670,26759529819;4804,65582213139;4470,11583571778
"1706";4041,13638943675;4235,08161243295;4260,82824363882
"1707";4061,43094446454;3705,05520602423;4263,73490610746
"1708";4203,49282965906;4320,60833043477;4291,5438607611
"1709";4325,26015982579;4309,56942746565;4325,53172086874
"1710";4345,55471485358;4385,1812221834;4332,08565897994
"1711";5522,63890646528;5544,99855544733;5097,59209750576
"1712";4568,79482015924;4607,65387179763;4420,42127168504
"1713";5279,10424613183;5067,53387444996;4882,80374899539
"1714";4102,02005452012;5488,66055094382;4270,35442243344
"1715";4061,43094446454;4266,52626899164;4263,73490610746
"1716";4162,90371960348;4172,00569049272;4282,27920324088
"1717";4203,49282965906;4272,61247253632;4291,5438607611
"1718";4386,14382490915;4394,20757732463;4345,94380456171
"1719";4873,21314557607;4910,52046252937;4586,53077781102
"1720";4954,39136568722;4583,45085188887;4639,21694331695
"1721";4284,67104977021;4355,68190346555;4313,18077139014
"1722";4041,13638943675;3728,75905763136;4260,82824363882
"1723";4041,13638943675;4168,49957654941;4260,82824363882
"1724";4710,85670535376;4669,75327962498;4491,60759154207
"1725";4609,38393021482;4667,98566228777;4439,60075553746
"1726";4102,02005452012;4419,6809001967;4270,35442243344
"1727";4325,26015982579;4449,5110696722;4325,53172086874
"1728";4325,26015982579;4505,89971370571;4325,53172086874
"1729";4426,73293496473;4508,98495399393;4360,7934327767
"1730";4406,43837993694;4419,43552940745;4353,2453490785
"1731";4284,67104977021;4272,14354678416;4313,18077139014
"1732";4629,67848524261;4521,9794079942;4449,5409998209
"1733";6090,88644724335;5802,80094678871;5691,84068645053
"1734";4771,74037043713;4744,67562330974;4525,54114929684
"1735";4893,50770060385;5032,43578712945;4599,38177506029
"1736";4426,73293496473;4322,767145677;4360,7934327767
"1737";4386,14382490915;4449,90838832417;4345,94380456171
"1738";4122,31460954791;4375,45021887275;4274,06461333702
"1739";4487,61660004809;4525,65766306275;4384,90360419091
"1740";5015,27503077058;5039,5517536551;4680,94741532221
"1741";4020,84183440897;4383,67737576644;4258,19208693562
"1742";4386,14382490915;4297,20016942774;4345,94380456171
"1743";5238,51513607625;5190,31768486836;4849,59355477451
"1744";4081,72549949233;4343,54137947962;4266,91074286463
"1745";4670,26759529819;4797,6766956414;4470,11583571778
"1746";4162,90371960348;3877,04845512873;4282,27920324088
"1747";4386,14382490915;4285,92216597059;4345,94380456171
"1748";4142,6091645757;4109,68460326467;4278,03998409846
"1749";4792,03492546491;4833,25892006452;4537,29925571242
"1750";4670,26759529819;4794,07659841774;4470,11583571778
"1751";4710,85670535376;4740,26021170275;4491,60759154207
"1752";4203,49282965906;4240,8546794123;4291,5438607611
"1753";4325,26015982579;4417,52744412195;4325,53172086874
"1754";4102,02005452012;4108,393130166;4270,35442243344
"1755";4589,08937518703;4623,11160230888;4429,89373566655
"1756";4183,19827463127;4270,51925722226;4286,78093928739
"1757";4041,13638943675;3678,99955767002;4260,82824363882
"1758";4244,08193971464;4012,40671820446;4301,84793408256
"1759";5989,41367210441;5883,11764845309;5577,06117838711
"1760";4386,14382490915;4814,43845773454;4345,94380456171
"1761";4609,38393021482;4601,69899373812;4439,60075553746
"1762";5035,56958579837;4930,6500897926;4695,27253770927
"1763";4284,67104977021;4431,40969896188;4313,18077139014
"1764";4081,72549949233;4073,94382210822;4266,91074286463
"1765";4122,31460954791;4180,64265124924;4274,06461333702
"1766";3959,9581693256;4117,55217542996;4251,91996618745
"1767";4974,68592071501;4905,75569590271;4652,91828664915
"1768";4284,67104977021;4232,90240677237;4313,18077139014
"1769";4386,14382490915;4519,15647437564;4345,94380456171
"1770";4873,21314557607;4919,63790114342;4586,53077781102
"1771";4081,72549949233;4045,91798892677;4266,91074286463
"1772";4020,84183440897;4081,12070597728;4258,19208693562
"1773";4020,84183440897;4262,55529439478;4258,19208693562
"1774";4122,31460954791;4207,31123090311;4274,06461333702
"1775";4852,91859054828;4806,62522555991;4573,89569577471
"1776";3939,66361429781;4169,96068979827;4250,37914731484
"1777";4325,26015982579;4174,3343768039;4325,53172086874
"1778";3959,9581693256;4266,91294496288;4251,91996618745
"1779";4142,6091645757;4171,0298295492;4278,03998409846
"1780";4142,6091645757;4173,55602092602;4278,03998409846
"1781";4122,31460954791;4145,82408034163;4274,06461333702
"1782";5035,56958579837;4959,48724876993;4695,27253770927
"1783";3939,66361429781;4097,7491866322;4250,37914731484
"1784";4020,84183440897;3719,96840334264;4258,19208693562
"1785";5563,22801652086;5435,04792827712;5135,87860251393
"1786";3980,25272435339;3934,32316383425;4253,73661673304
"1787";4041,13638943675;3989,56740964192;4260,82824363882
"1788";4081,72549949233;3796,54801901981;4266,91074286463
"1789";4710,85670535376;4773,17053300526;4491,60759154207
"1790";4041,13638943675;4122,00437177415;4260,82824363882
"1791";3959,9581693256;4074,05221187821;4251,91996618745
"1792";3939,66361429781;4027,82391394769;4250,37914731484
"1793";3959,9581693256;4141,87970595194;4251,91996618745
"1794";4386,14382490915;4418,35851952748;4345,94380456171
"1795";4142,6091645757;5313,18136501449;4278,03998409846
"1796";4386,14382490915;4480,22305159415;4345,94380456171
"1797";4183,19827463127;4184,38726259671;4286,78093928739
"1798";4000,54727938118;3961,6634176123;4255,82776747473
"1799";4304,965604798;4343,96950472947;4319,22964784651
"1800";4081,72549949233;4333,79463977715;4266,91074286463
"1801";4304,965604798;4418,35951051719;4319,22964784651
"1802";4162,90371960348;4309,59260969606;4282,27920324088
"1803";4020,84183440897;3896,03060231454;4258,19208693562
"1804";3980,25272435339;4256,16865438512;4253,73661673304
"1805";4223,78738468685;4284,2132418329;4296,56663618512
"1806";4122,31460954791;4149,59233243325;4274,06461333702
"1807";4426,73293496473;4495,49144362335;4360,7934327767
"1808";4020,84183440897;4051,4389256563;4258,19208693562
"1809";4203,49282965906;4352,99573038499;4291,5438607611
"1810";4041,13638943675;4179,50406689647;4260,82824363882
"1811";4528,20571010367;4542,37577902074;4402,18533729782
"1812";4426,73293496473;4291,39103328082;4360,7934327767
"1813";3980,25272435339;4161,4089398124;4253,73661673304
"1814";3959,9581693256;4007,775886787;4251,91996618745
"1815";4325,26015982579;4559,61853771201;4325,53172086874
"1816";4426,73293496473;4459,94669419635;4360,7934327767
"1817";4041,13638943675;4202,65121142006;4260,82824363882
"1818";4325,26015982579;4057,09672228786;4325,53172086874
"1819";4122,31460954791;4208,92827263622;4274,06461333702
"1820";4507,91115507588;4662,14377317688;4393,42452984588
"1821";4386,14382490915;4422,3894223009;4345,94380456171
"1822";4162,90371960348;6919,10039162973;4282,27920324088
"1823";4873,21314557607;4866,50065612895;4586,53077781102
"1824";4507,91115507588;4671,07655438986;4393,42452984588
"1825";4102,02005452012;4174,06159583058;4270,35442243344
"1826";5015,27503077058;4554,81540212863;4680,94741532221
"1827";4183,19827463127;3879,56156935623;4286,78093928739
"1828";4203,49282965906;4427,22511332015;4291,5438607611
"1829";4731,15126038155;4625,21046287438;4502,69398573477
"1830";4325,26015982579;4401,53670726406;4325,53172086874
"1831";4244,08193971464;4379,42050128756;4301,84793408256
"1832";4629,67848524261;4490,56485249246;4449,5409998209
"1833";3939,66361429781;4127,63128656687;4250,37914731484
"1834";4061,43094446454;4277,66992320582;4263,73490610746
"1835";4041,13638943675;4365,1233088446;4260,82824363882
"1836";4162,90371960348;4032,07785183621;4282,27920324088
"1837";4365,84926988136;4497,58745548906;4338,89013070323
"1838";4122,31460954791;4248,26625109031;4274,06461333702
"1839";4061,43094446454;4109,68865791817;4263,73490610746
"1840";4223,78738468685;4381,36521751028;4296,56663618512
"1841";4812,3294804927;4456,08125007394;4549,27860324852
"1842";4061,43094446454;4003,17443310336;4263,73490610746
"1843";4447,02748999252;4037,03553969543;4368,58672417943
"1844";4020,84183440897;4284,90635429688;4258,19208693562
"1845";3939,66361429781;4157,82656788251;4250,37914731484
"1846";4162,90371960348;4442,88005700728;4282,27920324088
"1847";4386,14382490915;4404,3031281081;4345,94380456171
"1848";4203,49282965906;4352,28721043411;4291,5438607611
"1849";5745,87901177095;5618,52099836567;5316,46101690637
"1850";3980,25272435339;4226,85658172575;4253,73661673304
"1851";4122,31460954791;4209,21774319824;4274,06461333702
"1852";4081,72549949233;4283,25538740903;4266,91074286463
"1853";4000,54727938118;4116,43163725827;4255,82776747473
"1854";4284,67104977021;4391,14375419273;4313,18077139014
"1855";4812,3294804927;5007,04151773225;4549,27860324852
"1856";4223,78738468685;4625,67165281508;4296,56663618512
"1857";4020,84183440897;4036,88823451307;4258,19208693562
"1858";4386,14382490915;4455,53145470482;4345,94380456171
"1859";4142,6091645757;4370,55193851427;4278,03998409846
"1860";4203,49282965906;4161,09372843107;4291,5438607611
"1861";4325,26015982579;3854,5622256754;4325,53172086874
"1862";4041,13638943675;4254,46920299779;4260,82824363882
"1863";4203,49282965906;4492,10424955231;4291,5438607611
"1864";3959,9581693256;4152,95819480049;4251,91996618745
"1865";4041,13638943675;4241,08443469434;4260,82824363882
"1866";4081,72549949233;4221,64171930561;4266,91074286463
"1867";4162,90371960348;4416,6024033627;4282,27920324088
"1868";4203,49282965906;4238,84962786977;4291,5438607611
"1869";4447,02748999252;4482,17146089464;4368,58672417943
"1870";4264,37649474242;4244,64095094027;4307,38642297653
"1871";4000,54727938118;4152,72901151156;4255,82776747473
"1872";4122,31460954791;4292,63155020338;4274,06461333702
"1873";4081,72549949233;4394,4645134808;4266,91074286463
"1874";6253,24288746566;6319,37286126216;5882,49204573242
"1875";4000,54727938118;4330,41496625701;4255,82776747473
"1876";4122,31460954791;4294,03574409334;4274,06461333702
"1877";4832,62403552049;4840,74247618023;4561,47786042825
"1878";4629,67848524261;4221,48359241655;4449,5409998209
"1879";4203,49282965906;4207,16658581436;4291,5438607611
"1880";4162,90371960348;4397,42676928728;4282,27920324088
"1881";4142,6091645757;3794,12667607225;4278,03998409846
"1882";4467,3220450203;4697,5444372626;4376,62389180979
"1883";3939,66361429781;4213,90710182625;4250,37914731484
"1884";4061,43094446454;4000,61365601835;4263,73490610746
"1885";3959,9581693256;3442,27392906081;4251,91996618745
"1886";3939,66361429781;4205,47250003212;4250,37914731484
"1887";4731,15126038155;4019,12089777052;4502,69398573477
"1888";5137,04236093731;5172,4207504596;4769,95047107446
"1889";3838,19083915887;3773,28714008112;4246,8591297377
"1890";4162,90371960348;4458,58860428725;4282,27920324088
"1891";4000,54727938118;3589,6221654143;4255,82776747473
"1892";3959,9581693256;4300,25378221157;4251,91996618745
"1893";4183,19827463127;4474,26554497123;4286,78093928739
"1894";4406,43837993694;4480,56962023694;4353,2453490785
"1895";4203,49282965906;4325,41669758807;4291,5438607611
"1896";4020,84183440897;4346,31553768897;4258,19208693562
"1897";3980,25272435339;4314,73802557302;4253,73661673304
"1898";4284,67104977021;4553,99203287901;4313,18077139014
"1899";4203,49282965906;3927,24841296585;4291,5438607611
"1900";4447,02748999252;4681,7184094133;4368,58672417943
"1901";4102,02005452012;4195,90436222165;4270,35442243344
"1902";4223,78738468685;4507,03575440971;4296,56663618512
"1903";5441,46068635413;4999,98894167723;5023,10943473448
"1904";4244,08193971464;4562,34095334678;4301,84793408256
"1905";4223,78738468685;3685,40025206802;4296,56663618512
"1906";4447,02748999252;4097,66610080227;4368,58672417943
"1907";4142,6091645757;3977,35794999368;4278,03998409846
"1908";4832,62403552049;4985,17105110838;4561,47786042825
"1909";3939,66361429781;3818,05406134345;4250,37914731484
"1910";4162,90371960348;3644,5565473767;4282,27920324088
"1911";4020,84183440897;3871,58951510126;4258,19208693562
"1912";3939,66361429781;3332,36668379382;4250,37914731484
"1913";4020,84183440897;4596,24713660734;4258,19208693562
"1914";4020,84183440897;4108,8034392298;4258,19208693562
"1915";4041,13638943675;3887,41554295057;4260,82824363882
"1916";4244,08193971464;3940,30379361232;4301,84793408256
"1917";4162,90371960348;3746,05230890974;4282,27920324088
"1918";3980,25272435339;4191,42100266434;4253,73661673304
"1919";3959,9581693256;4179,52232804154;4251,91996618745
"1920";4000,54727938118;3855,1671385907;4255,82776747473
"1921";4020,84183440897;4346,01736335834;4258,19208693562
"1922";4528,20571010367;4746,8115667943;4402,18533729782
"1923";4325,26015982579;4229,86047417614;4325,53172086874
"1924";4670,26759529819;4877,79507263979;4470,11583571778
"1925";4406,43837993694;4414,86510631793;4353,2453490785
"1926";4832,62403552049;4035,34628801968;4561,47786042825
"1927";4507,91115507588;4491,98256883266;4393,42452984588
"1928";4264,37649474242;4182,00967271494;4307,38642297653
"1929";4304,965604798;4214,70533857076;4319,22964784651
"1930";4061,43094446454;4380,65116236327;4263,73490610746
"1931";4000,54727938118;3974,78043902085;4255,82776747473
"1932";4041,13638943675;3888,31006594246;4260,82824363882
"1933";4041,13638943675;4006,3579511368;4260,82824363882
"1934";4041,13638943675;3174,87924757306;4260,82824363882
"1935";5218,22058104846;3636,8512713859;4833,27571486905
"1936";4812,3294804927;3781,8590745459;4549,27860324852
"1937";4020,84183440897;2694,31948552342;4258,19208693562
"1938";4081,72549949233;3206,68039043698;4266,91074286463
"1939";4000,54727938118;3142,70538679585;4255,82776747473
"1940";3838,19083915887;3014,9044666789;4246,8591297377
"1941";4264,37649474242;3350,38188198589;4307,38642297653
"1942";4041,13638943675;2710,44368770335;4260,82824363882
"1943";4081,72549949233;3206,60584685432;4266,91074286463
"1944";4081,72549949233;3206,60584685432;4266,91074286463
"1945";4081,72549949233;3206,75493401964;4266,91074286463
"1946";4061,43094446454;2726,26971555266;4263,73490610746
"1947";4122,31460954791;2774,26960417917;4274,06461333702
"1948";3980,25272435339;2662,44379907684;4253,73661673304
"1949";3959,9581693256;3112,32057200244;4251,91996618745
"1950";4406,43837993694;3462,35677425353;4353,2453490785
"1951";4203,49282965906;3302,82925485532;4291,5438607611
"1952";3959,9581693256;3110,82970034927;4251,91996618745
"1953";4000,54727938118;3142,70538679585;4255,82776747473
"1954";4183,19827463127;3286,48142192741;4286,78093928739
"1955";4081,72549949233;3206,75493401964;4266,91074286463
"1956";3939,66361429781;2630,41902546495;4250,37914731484
"1957";3838,19083915887;3014,9044666789;4246,8591297377
"1958";4041,13638943675;3174,65561682509;4260,82824363882
"1959";4223,78738468685;4386,97519248361;4296,56663618512
"1960";3980,25272435339;3126,73027178123;4253,73661673304
"1961";3959,9581693256;3299,66613677981;4251,91996618745
"1962";4000,54727938118;3143,22719187446;4255,82776747473
"1963";3980,25272435339;3127,25207685984;4253,73661673304
"1964";4244,08193971464;3334,48131055393;4301,84793408256
"1965";4284,67104977021;3366,43154058316;4313,18077139014
"1966";4609,38393021482;3622,03338081706;4439,60075553746
"1967";3939,66361429781;3094,78004175199;4250,37914731484
"1968";4203,49282965906;4490,38974715117;4291,5438607611
"1969";4386,14382490915;3446,2325720736;4345,94380456171
"1970";3939,66361429781;3094,78004175199;4250,37914731484
"1971";3939,66361429781;3094,78004175199;4250,37914731484
"1972";4832,62403552049;3797,6851023952;4561,47786042825
"1973";4122,31460954791;3238,55607688356;4274,06461333702
"1974";3980,25272435339;3126,73027178123;4253,73661673304
"1975";4345,55471485358;3424,04755137259;4332,08565897994
"1976";4061,43094446454;3190,6307318397;4263,73490610746
"1977";4122,31460954791;3238,85425121419;4274,06461333702
"1978";4102,02005452012;-225,933779662854;4270,35442243344
"1979";4284,67104977021;-54,6453043308218;4313,18077139014
"1980";3959,9581693256;-527,904147938904;4251,91996618745
"1981";3959,9581693256;-382,803848460969;4251,91996618745
"1982";4183,19827463127;-330,414139592801;4286,78093928739
"1983";4061,43094446454;-451,867891541245;4263,73490610746
"1984";3939,66361429781;-385,906980767226;4250,37914731484
"1985";4061,43094446454;-425,651425390318;4263,73490610746
"1986";3959,9581693256;-525,989408704392;4251,91996618745
"1987";4061,43094446454;-436,985081871071;4263,73490610746
"1988";3980,25272435339;-497,835268718712;4253,73661673304
"1989";4102,02005452012;-385,064583230211;4270,35442243344
"1990";4020,84183440897;-426,839253824394;4258,19208693562
"1991";4345,55471485358;-119,371835692212;4332,08565897994
"1992";3939,66361429781;-399,454837093735;4250,37914731484
"1993";4061,43094446454;-371,578467518954;4263,73490610746
"1994";4162,90371960348;-407,521321780213;4282,27920324088
"1995";4325,26015982579;-363,915368141897;4325,53172086874
"1996";4000,54727938118;-568,831168140755;4255,82776747473
"1997";4081,72549949233;-794,574615376278;4266,91074286463
"1998";3959,9581693256;-495,640762665813;4251,91996618745
"1999";3939,66361429781;-489,920499716983;4250,37914731484
"2000";3980,25272435339;-487,062444075584;4253,73661673304
"2001";4142,6091645757;-207,300891533825;4278,03998409846
"2002";3959,9581693256;-929,428667284101;4251,91996618745
"2003";4264,37649474242;-377,065607709093;4307,38642297653
"2004";4041,13638943675;-339,910291508613;4260,82824363882
"2005";4081,72549949233;-490,576571139761;4266,91074286463
"2006";3939,66361429781;-367,499303175957;4250,37914731484
"2007";4041,13638943675;-1476,60054846922;4260,82824363882
"2008";4102,02005452012;-1428,22794192941;4270,35442243344
